Name;"Group Id";"Group name";"League ID";"Player ID";"Distance (mi)";"Distance (speed | extreme) (mi)";"Distance (speed | high) (mi)";"Distance (speed | low) (mi)";"Distance (speed | medium) (mi)";"Distance (speed | very high) (mi)";"Distance (speed | very low) (mi)";"Distance / min (mi)";"Distance / min (speed | extreme) (mi)";"Distance / min (speed | high) (mi)";"Distance / min (speed | low) (mi)";"Distance / min (speed | medium) (mi)";"Distance / min (speed | very high) (mi)";"Distance / min (speed | very low) (mi)";Number;Position;"Speed (% of max.) (%)";"Speed (max.) (mph)";"Speed (Ø) (mph)";"Time (s)";"Time (speed | extreme) (s)";"Time (speed | high) (s)";"Time (speed | low) (s)";"Time (speed | medium) (s)";"Time (speed | very high) (s)";"Time (speed | very low) (s)";"Time on Playing Field (s)";"Accel 1";"Accel 1 / min";"Accel 2";"Accel 2 / min";"Accel 3";"Accel 3 / min";"Accel 4";"Accel 4 / min";"Acceleration (max.) (ft/s²)";"Acceleration Load (distance | high) (mi)";"Acceleration Load (distance | low) (mi)";"Acceleration Load (distance | medium) (mi)";"Acceleration Load (distance | very high) (mi)";"Acceleration Load (load | high)";"Acceleration Load (load | low)";"Acceleration Load (load | medium)";"Acceleration Load (load | very high)";"Acceleration Load (max.)";"Acceleration Load (time | high) (s)";"Acceleration Load (time | low) (s)";"Acceleration Load (time | medium) (s)";"Acceleration Load (time | very high) (s)";"Acceleration Load / min";"Accels Load";"Accels Load / min";"Accumulated Acceleration Load";"Accumulated Acceleration Load / min";"Anaerobic Activity (distance) (mi)";"Anaerobic Activity (time) (s)";"Decel 1";"Decel 1 / min";"Decel 2";"Decel 2 / min";"Decel 3";"Decel 3 / min";"Decel 4";"Decel 4 / min";"Deceleration (max.) (ft/s²)";"Decels Load";"Decels Load / min";"High Metabolic Power Distance (m)";"High Metabolic Power Distance / min (m)";"High Speed and Acceleration Distance (m)";"High Speed and Acceleration Distance / min (m)";"High Speed and Acceleration Time (s)";"Jump Load (J)";"Jump Load / min (J)";"Jump Load per mass (J/kg)";"Jump Load per mass / min (J/kg)";"Mechanical Intensity";"Mechanical Intensity (def.)";"Mechanical Intensity (off.)";"Mechanical Load";"Mechanical Load (def.)";"Mechanical Load (off.)";"Metabolic Power (max.) (W)";"Metabolic Power (time | high) (s)";"Metabolic Power (time | low) (s)";"Metabolic Power (time | medium) (s)";"Metabolic Power (time | very high) (s)";"Metabolic Power (Ø) (W)";"Metabolic Power per mass (max.) (W/kg)";"Metabolic Power per mass (Ø) (W/kg)";"Metabolic Work (kcal)";"Metabolic Work / min (kcal)";"Physio Intensity";"Physio Load";"Heart Rate (max.) (bpm)";"Heart Rate (min.) (bpm)";"Heart Rate (time | 0 - 50%) (s)";"Heart Rate (time | 50 - 60%) (s)";"Heart Rate (time | 60 - 70%) (s)";"Heart Rate (time | 70 - 80%) (s)";"Heart Rate (time | 80 - 90%) (s)";"Heart Rate (time | ≥ 90%) (s)";"Heart Rate (Ø) (bpm)";"Heart Rate Recoveries";"Heart Rate Recoveries / min";"Human Core Temperature (max.) (°F)";"Human Core Temperature (Ø) (°F)";TRIMP;Accelerations;"Accelerations (high)";"Accelerations (low)";"Accelerations (medium)";"Accelerations (very high)";"Accelerations / min";"Accelerations / min (high)";"Accelerations / min (low)";"Accelerations / min (medium)";"Accelerations / min (very high)";"Changes of Direction";"Changes of Direction (left)";"Changes of Direction (right)";"Changes of Direction / min";"Changes of Direction / min (left)";"Changes of Direction / min (right)";"Changes of Orientation";"Changes of Orientation / min";Decelerations;"Decelerations (high)";"Decelerations (low)";"Decelerations (medium)";"Decelerations (very high)";"Decelerations / min";"Decelerations / min (high)";"Decelerations / min (low)";"Decelerations / min (medium)";"Decelerations / min (very high)";Exertions;"Exertions (high)";"Exertions (low)";"Exertions (medium)";"Exertions (very high)";"Exertions / min";"Exertions / min (high)";"Exertions / min (low)";"Exertions / min (medium)";"Exertions / min (very high)";FCTs;"FCTs (high)";"FCTs (low)";"FCTs (medium)";"FCTs / min";"FCTs / min (high)";"FCTs / min (low)";"FCTs / min (medium)";Jumps;"Jumps (high)";"Jumps (low)";"Jumps (medium)";"Jumps (very high)";"Jumps / min";"Jumps / min (high)";"Jumps / min (low)";"Jumps / min (medium)";"Jumps / min (very high)";MCTs;"MCTs (high)";"MCTs (low)";"MCTs (medium)";"MCTs / min";"MCTs / min (high)";"MCTs / min (low)";"MCTs / min (medium)";Sprints;"Sprints (high)";"Sprints (low)";"Sprints (medium)";"Sprints (very high)";"Sprints / min";"Sprints / min (high)";"Sprints / min (low)";"Sprints / min (medium)";"Sprints / min (very high)";"Noah Shots";"Noah Shots (make)";"Noah Shots (miss)";"Noah Shots / min";"Noah Shots / min (make)";"Noah Shots / min (miss)";"RSPCT Shots";"RSPCT Shots (make)";"RSPCT Shots (miss)";"RSPCT Shots / min";"RSPCT Shots / min (make)";"RSPCT Shots / min (miss)";Description;Types
"Bubba Parham";1;Guards;40329;16;1.772;0.011;0.478;0.712;0.527;0.044;0;0.014;0;0.004;0.006;0.004;0;0;3;Guard;75;18.59;0.85;7478;2;218;1992;420;14;4832;4265;162.55;1.3;55.03;0.44;56.23;0.45;4;0.03;14.2;0.502;0.7;0.232;0.338;119.09;204.94;71.38;67.88;10.64;313;6751;267;147;0.66;277.81;2.23;463.3;3.72;0.717;362;623.18;5;174.55;1.4;104.18;0.84;0;0;-11.45;901.91;7.24;0.183;0.001;0.153;0.001;78;12798.72;102.69;175.25;1.41;9.47;0;0;1179.72;0;0;5725.86;104;6580;751;43;113.88;35.28;0.7;205.37;1.65;3.9;485.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77;24;15;32;6;0.62;0.19;0.12;0.26;0.05;14;7;7;0.11;0.06;0.06;83;0.67;68;8;37;18;5;0.55;0.06;0.3;0.14;0.04;119;43;27;46;3;0.95;0.35;0.22;0.37;0.02;35;6;10;19;0.28;0.05;0.08;0.15;78;1;75;1;1;0.63;0.01;0.6;0.01;0.01;47;7;11;29;0.38;0.06;0.09;0.23;26;1;13;10;2;0.21;0.01;0.1;0.08;0.02;0;0;0;0;0;0;0;0;0;0;0;0;"Game #12 Louisville";Game
"Deebo Coleman";1;Guards;63391;19;2.278;0.005;0.626;0.795;0.764;0.088;0;0.02;0;0.006;0.007;0.007;0.001;0;10;Forward;64;15.87;1.23;6706;1;282;2283;640;27;3473;4376;182.69;1.63;81.64;0.73;75.16;0.67;1.09;0.01;12.1;0.465;0.808;0.217;0.788;139.68;239.89;80.25;196.03;9.94;355;5667;299;384;1.02;340.57;3.05;655.86;5.87;1.154;647;711.14;6.36;275.56;2.47;129.82;1.16;10.91;0.1;-13.99;1127.42;10.09;0.3;0.003;0.234;0.002;106;19586.61;175.25;200.85;1.8;13.13;0;0;1467.99;0;0;6416.27;135;5452;1043;76;233.47;29.61;1.08;357.03;3.19;7.5;833.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109;39;29;36;5;0.98;0.35;0.26;0.32;0.04;27;10;17;0.24;0.09;0.15;163;1.46;97;12;54;28;3;0.87;0.11;0.48;0.25;0.03;166;58;21;56;31;1.49;0.52;0.19;0.5;0.28;55;17;10;28;0.49;0.15;0.09;0.25;87;7;73;7;0;0.78;0.06;0.65;0.06;0;70;18;19;33;0.63;0.16;0.17;0.3;52;8;25;16;3;0.47;0.07;0.22;0.14;0.03;0;0;0;0;0;0;0;0;0;0;0;0;"Game #12 Louisville";Game
"Deivon Smith";1;Guards;63390;18;1.407;0.018;0.316;0.551;0.47;0.052;0;0.012;0;0.003;0.005;0.004;0;0;5;Guard;64;15.86;0.69;7308;5;147;1592;391;16;5157;3658;144.42;1.19;44.94;0.37;38;0.31;2.14;0.02;12.64;0.359;0.605;0.187;0.255;86.62;160.92;57.58;52.44;8.59;228;6760;209;111;0.52;229.5;1.88;357.57;2.94;0.534;278;476.28;3.91;133.91;1.1;111.27;0.91;7.64;0.06;-13.18;729.1;5.99;0.151;0.001;0.131;0.001;71;15099.46;123.96;193.53;1.59;7.87;0;0;958.6;0;0;6262.14;71;6540;658;40;101.88;36.12;0.59;179.98;1.48;3.4;411.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;17;14;20;5;0.46;0.14;0.11;0.16;0.04;20;8;12;0.16;0.07;0.1;84;0.69;52;17;18;15;2;0.43;0.14;0.15;0.12;0.02;87;25;12;43;7;0.71;0.21;0.1;0.35;0.06;23;4;5;14;0.19;0.03;0.04;0.11;65;5;49;7;4;0.53;0.04;0.4;0.06;0.03;36;5;8;23;0.3;0.04;0.07;0.19;25;1;9;8;7;0.21;0.01;0.07;0.07;0.06;0;0;0;0;0;0;0;0;0;0;0;0;"Game #12 Louisville";Game
"Jalon Moore";1;Guards;63393;23;0.381;0;0.017;0.208;0.156;0;0;0.004;0;0;0.002;0.002;0;0;14;Forward;40;9.91;0.23;6023;0;9;589;127;0;5298;2536;49.82;0.5;7.06;0.07;2.27;0.02;0;0;9.04;0.046;0.246;0.08;0.009;10.6;80.01;18.88;2.67;7.93;31;5913;73;6;0.2;59.15;0.59;112.16;1.12;0.03;19;174.32;1.74;10.5;0.1;5.39;0.05;0;0;-7.3;190.21;1.89;0.005;0;0.003;0;4;2917.28;29.06;30.48;0.3;2.48;0;0;249.36;0;0;3763;5;5821;194;2;36.46;17.69;0.17;53.24;0.53;1.4;136.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;6;2;0;0.09;0.01;0.06;0.02;0;0;0;0;0;0;0;5;0.05;1;0;0;1;0;0.01;0;0;0.01;0;12;2;6;3;1;0.12;0.02;0.06;0.03;0.01;2;0;2;0;0.02;0;0.02;0;9;1;7;0;1;0.09;0.01;0.07;0;0.01;3;0;3;0;0.03;0;0.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Game #12 Louisville";Game
"Jordan Meka";2;Bigs;64244;24;2.228;0;0.535;0.858;0.74;0.094;0;0.019;0;0.004;0.007;0.006;0.001;0;23;Center;58;14.51;1.12;7185;0;245;2518;611;29;3782;4463;197.82;1.65;82.72;0.69;74.77;0.62;1.09;0.01;11.82;0.617;0.795;0.355;0.46;163.67;242.81;124.14;114.85;31.79;422;6073;445;245;0.95;356.4;2.98;645.46;5.39;0.921;538;758.93;6.34;243;2.03;177.75;1.48;3.27;0.03;-12.94;1182.95;9.88;0.257;0.002;0.205;0.002;119;28028.51;234.05;274.63;2.29;12.85;0;0;1539.36;0;0;6425.73;129;6030;961;66;212.57;28.33;0.94;370.74;3.1;7.1;852.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105;36;33;32;4;0.88;0.3;0.28;0.27;0.03;33;18;15;0.28;0.15;0.13;205;1.71;98;23;41;30;4;0.82;0.19;0.34;0.25;0.03;174;56;35;67;16;1.45;0.47;0.29;0.56;0.13;57;20;12;25;0.48;0.17;0.1;0.21;105;6;87;5;7;0.88;0.05;0.73;0.04;0.06;64;22;14;28;0.53;0.18;0.12;0.23;42;6;16;19;1;0.35;0.05;0.13;0.16;0.01;0;0;0;0;0;0;0;0;0;0;0;0;"Game #12 Louisville";Game
"Jordan Usher";1;Guards;37356;17;3.843;0.011;1.127;1.31;1.283;0.113;0;0.034;0;0.01;0.011;0.011;0.001;0;4;Forward;63;15.73;2.02;6867;3;516;3396;1100;35;1817;6513;295.64;2.58;128.03;1.12;114.8;1;2.55;0.02;12.82;0.971;1.562;0.558;0.752;211.11;324.23;153.88;152.34;9.72;565;5416;560;326;1.24;541.02;4.73;841.56;7.35;1.495;726;1049.71;9.17;393.27;3.44;235.5;2.06;7.64;0.07;-14.59;1686.12;14.73;0.426;0.004;0.324;0.003;170;21634.36;189.03;216.8;1.89;19.46;0;0;2227.14;0;0;7648.36;266;4594;1904;102;392.56;34.49;1.77;606.67;5.3;12.6;1438.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;60;55;62;3;1.57;0.52;0.48;0.54;0.03;32;11;21;0.28;0.1;0.18;141;1.23;149;43;71;32;3;1.3;0.38;0.62;0.28;0.03;255;91;45;98;21;2.23;0.8;0.39;0.86;0.18;105;16;30;59;0.92;0.14;0.26;0.52;78;6;61;8;3;0.68;0.05;0.53;0.07;0.03;140;24;35;81;1.22;0.21;0.31;0.71;70;8;42;15;5;0.61;0.07;0.37;0.13;0.04;0;0;0;0;0;0;0;0;0;0;0;0;"Game #12 Louisville";Game
"Khalid Moore";1;Guards;29932;21;2.792;0.002;0.795;0.962;0.838;0.195;0;0.023;0;0.006;0.008;0.007;0.002;0;12;Forward;60;14.82;1.36;7422;1;354;2492;694;60;3822;5906;205.56;1.66;99.15;0.8;113.09;0.91;1.09;0.01;13.02;0.931;0.91;0.395;0.556;211.19;229.56;134.7;116.78;9.32;544;6114;507;258;1;418.89;3.39;692.22;5.6;1.298;653;801.38;6.48;336.44;2.72;226.09;1.83;7.64;0.06;-13.08;1371.55;11.09;0.426;0.003;0.361;0.003;177;24236.12;195.92;256.87;2.08;14.47;0;0;1790.44;0;0;7182.21;182;5965;1176;99;238.53;34.26;1.14;429.03;3.47;8;987.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;146;63;28;50;5;1.18;0.51;0.23;0.4;0.04;38;25;13;0.31;0.2;0.11;173;1.4;124;37;54;29;4;1;0.3;0.44;0.23;0.03;208;62;45;88;13;1.68;0.5;0.36;0.71;0.11;91;38;18;35;0.74;0.31;0.15;0.28;114;6;95;8;5;0.92;0.05;0.77;0.06;0.04;103;42;20;41;0.83;0.34;0.16;0.33;68;14;24;27;3;0.55;0.11;0.19;0.22;0.02;0;0;0;0;0;0;0;0;0;0;0;0;"Game #12 Louisville";Game
"Kyle Sturdivant";1;Guards;64242;14;2.607;0.009;0.574;1.061;0.83;0.132;0;0.021;0;0.005;0.009;0.007;0.001;0;1;Guard;72;17.82;1.26;7434;2;265;2463;663;41;4000;5147;202.75;1.64;103.38;0.83;92.59;0.75;4.36;0.04;13.26;0.541;0.93;0.346;0.79;158.48;240.23;123.75;178.99;10.76;411;6225;439;359;1.01;403.08;3.25;701.46;5.66;1.2;649;744.43;6.01;315.1;2.54;204.61;1.65;27.95;0.23;-15.79;1292.1;10.43;0.321;0.003;0.288;0.002;153;31549.18;254.63;353.06;2.85;13.68;0;0;1695.18;0;0;6445.57;124;6121;1095;94;211.96;32.46;1.07;382.12;3.08;7.1;873.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;134;42;36;47;9;1.08;0.34;0.29;0.38;0.07;31;15;16;0.25;0.12;0.13;174;1.4;118;33;44;31;10;0.95;0.27;0.36;0.25;0.08;203;74;34;62;33;1.64;0.6;0.27;0.5;0.27;53;19;9;25;0.43;0.15;0.07;0.2;162;3;146;10;3;1.31;0.02;1.18;0.08;0.02;88;23;21;44;0.71;0.19;0.17;0.36;54;10;12;27;5;0.44;0.08;0.1;0.22;0.04;0;0;0;0;0;0;0;0;0;0;0;0;"Game #12 Louisville";Game
"Mike Devoe";1;Guards;29933;13;3.301;0;0.77;1.264;1.231;0.036;0;0.027;0;0.006;0.01;0.01;0;0;0;Guard;57;14.13;1.6;7456;0;364;3295;1037;11;2748;6661;289.92;2.33;112.57;0.91;62;0.5;0;0;11.38;0.802;1.358;0.565;0.576;202.8;330.11;166.58;124.25;16.95;529;6041;611;275;1.18;464.49;3.74;823.74;6.63;1.194;655;977.52;7.87;335.22;2.7;148.98;1.2;0;0;-11.66;1461.72;11.76;0.21;0.002;0.15;0.001;89;19310.51;155.4;222.88;1.79;15.5;0;0;1926.2;0;0;5496.17;183;5520;1705;47;251.67;28.55;1.31;446.61;3.59;8.6;1072.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;28;49;41;2;0.97;0.23;0.39;0.33;0.02;22;8;14;0.18;0.06;0.11;178;1.43;105;18;49;34;4;0.84;0.14;0.39;0.27;0.03;226;76;36;111;3;1.82;0.61;0.29;0.89;0.02;70;3;37;30;0.56;0.02;0.3;0.24;104;3;97;3;1;0.84;0.02;0.78;0.02;0.01;116;9;45;62;0.93;0.07;0.36;0.5;33;2;21;9;1;0.27;0.02;0.17;0.07;0.01;0;0;0;0;0;0;0;0;0;0;0;0;"Game #12 Louisville";Game
"Miles Kelly";1;Guards;63392;22;1.366;0.005;0.27;0.588;0.447;0.055;0;0.011;0;0.002;0.005;0.004;0;0;13;Guard;62;15.46;0.65;7535;1;130;1652;360;17;5376;3331;131.73;1.05;43.93;0.35;45.98;0.37;4.73;0.04;13.88;0.367;0.565;0.233;0.201;88.63;170.54;72.68;42.44;8.51;232;6943;267;94;0.53;226.36;1.8;374.29;2.98;0.468;251;468.58;3.73;144.41;1.15;109.57;0.87;0;0;-11.75;722.56;5.75;0.136;0.001;0.139;0.001;80;9855.09;78.48;127.06;1.01;7.56;0;0;948.92;0;0;6267.68;60;6819;619;38;94.5;36.36;0.55;172.94;1.38;3.2;397.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;26;15;20;5;0.53;0.21;0.12;0.16;0.04;23;15;8;0.18;0.12;0.06;96;0.76;57;18;22;15;2;0.45;0.14;0.18;0.12;0.02;95;20;29;44;2;0.76;0.16;0.23;0.35;0.02;21;6;5;10;0.17;0.05;0.04;0.08;55;4;48;2;1;0.44;0.03;0.38;0.02;0.01;34;9;10;15;0.27;0.07;0.08;0.12;22;6;8;7;1;0.18;0.05;0.06;0.06;0.01;0;0;0;0;0;0;0;0;0;0;0;0;"Game #12 Louisville";Game
"Deebo Coleman";1;Guards;63391;19;2.737;0.014;0.769;0.89;0.915;0.149;0;0.023;0;0.006;0.008;0.008;0.001;0;10;Forward;66;16.48;1.39;7108;4;341;2457;744;47;3516;5307;211.65;1.79;107.05;0.9;100.18;0.85;1.09;0.01;12.64;0.567;0.841;0.313;1.016;166.4;238.31;114.52;235.74;11.31;426;5788;433;460;1.13;419.97;3.55;754.97;6.37;1.439;758;812.8;6.86;323.45;2.73;205.36;1.73;7.64;0.06;-13.25;1349.25;11.39;0.452;0.004;0.337;0.003;158;23461.16;198.05;240.58;2.03;14.94;0;0;1769.22;0;0;6314.66;166;5704;1133;105;254.16;29.14;1.17;435.63;3.68;8.5;1001.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;142;50;47;42;3;1.2;0.42;0.4;0.35;0.03;55;26;29;0.46;0.22;0.24;213;1.8;113;29;53;26;5;0.95;0.24;0.45;0.22;0.04;196;73;37;45;41;1.65;0.62;0.31;0.38;0.35;66;13;15;38;0.56;0.11;0.13;0.32;117;2;110;3;2;0.99;0.02;0.93;0.03;0.02;98;22;21;55;0.83;0.19;0.18;0.46;69;13;25;27;4;0.58;0.11;0.21;0.23;0.03;0;0;0;0;0;0;0;0;0;0;0;0;"Game Miami";Game
"Deivon Smith";1;Guards;63390;18;2.299;0.021;0.6;0.806;0.748;0.124;0;0.02;0;0.005;0.007;0.006;0.001;0;5;Guard;68;16.93;1.18;7055;5;271;2094;618;38;4029;4424;178.65;1.52;79.81;0.68;79.25;0.67;8;0.07;15.09;0.588;0.799;0.304;0.608;153.23;201.02;102.77;134.23;8.88;389;6025;360;281;0.9;345.71;2.94;591.24;5.03;1.059;557;686.98;5.84;239.42;2.04;197.25;1.68;4.36;0.04;-12.98;1128.02;9.59;0.297;0.003;0.278;0.002;140;23947.03;203.66;306.93;2.61;12.53;0;0;1473.73;0;0;7088.66;125;5814;1034;82;174.11;40.89;1;295.51;2.51;5.7;672.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;112;40;27;35;10;0.95;0.34;0.23;0.3;0.09;40;19;21;0.34;0.16;0.18;161;1.37;95;28;39;21;7;0.81;0.24;0.33;0.18;0.06;179;67;36;59;17;1.52;0.57;0.31;0.5;0.14;46;15;9;22;0.39;0.13;0.08;0.19;120;4;99;7;10;1.02;0.03;0.84;0.06;0.09;69;18;11;40;0.59;0.15;0.09;0.34;50;10;12;23;5;0.43;0.09;0.1;0.2;0.04;0;0;0;0;0;0;0;0;0;0;0;0;"Game Miami";Game
"Jalon Moore";1;Guards;63393;23;0.291;0;0.008;0.223;0.06;0;0;0.002;0;0;0.002;0.001;0;0;14;Forward;35;8.74;0.15;7092;0;4;863;49;0;6177;2387;66.41;0.56;3.36;0.03;0.73;0.01;0;0;6.68;0.023;0.232;0.035;0.001;6.21;95.92;8.47;1.81;6.05;17;7034;36;4;0.17;70.5;0.6;112.42;0.95;0.013;14;240.55;2.03;4.64;0.04;0;0;0;0;-5.09;245.18;2.07;0.003;0;0.001;0;1;1801.16;15.24;18.82;0.16;2.67;0;0;315.68;0;0;2509.12;3;6999;89;0;24.03;11.8;0.11;40.89;0.35;0.9;104.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;4;1;0;0.04;0;0.03;0.01;0;0;0;0;0;0;0;3;0.03;0;0;0;0;0;0;0;0;0;0;8;1;6;1;0;0.07;0.01;0.05;0.01;0;0;0;0;0;0;0;0;0;6;0;5;0;1;0.05;0;0.04;0;0.01;1;0;1;0;0.01;0;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Game Miami";Game
"Jordan Meka";2;Bigs;64244;24;0.362;0;0.02;0.265;0.076;0;0;0.003;0;0;0.002;0.001;0;0;23;Center;34;8.44;0.19;7031;0;11;1013;64;0;5943;2396;74.97;0.64;5.93;0.05;1.09;0.01;0;0;6.18;0.022;0.278;0.057;0.005;5.66;102.71;14.06;1.78;7.34;16;6955;55;4;0.19;81.99;0.7;124.21;1.06;0.017;12;276.38;2.36;9.82;0.08;0;0;0;0;-5.7;286.19;2.44;0.002;0;0;0;0;3147.17;26.86;30.84;0.26;3.14;0;0;368.18;0;0;2401.04;6;6905;119;0;32.01;10.59;0.14;55.17;0.47;1.2;138.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;3;2;0;0.04;0;0.03;0.02;0;0;0;0;0;0;0;2;0.02;0;0;0;0;0;0;0;0;0;0;8;0;5;1;2;0.07;0;0.04;0.01;0.02;1;0;1;0;0.01;0;0.01;0;8;0;5;1;2;0.07;0;0.04;0.01;0.02;1;0;1;0;0.01;0;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Game Miami";Game
"Jordan Usher";1;Guards;37356;17;3.794;0.012;0.99;1.265;1.401;0.125;0;0.033;0;0.009;0.011;0.012;0.001;0;4;Forward;66;16.5;1.97;6940;3;453;3213;1194;39;2039;6511;297.93;2.58;151.49;1.31;111.64;0.97;1.09;0.01;11.92;0.962;1.521;0.73;0.581;200.82;345.67;188.91;113.89;10.32;545;5435;710;249;1.3;562.15;4.86;849.28;7.34;1.276;612;1057.04;9.14;428.42;3.7;258.27;2.23;10.77;0.09;-13.36;1754.51;15.17;0.484;0.004;0.331;0.003;172;31302.53;270.63;313.68;2.71;20.03;0;0;2316.65;0;0;6437.59;244;4715;1871;110;383.22;29.03;1.73;605.23;5.23;12.3;1419.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;187;38;65;83;1;1.62;0.33;0.56;0.72;0.01;53;25;28;0.46;0.22;0.24;146;1.26;159;37;67;50;5;1.37;0.32;0.58;0.43;0.04;239;62;63;102;12;2.07;0.54;0.54;0.88;0.1;95;13;22;60;0.82;0.11;0.19;0.52;105;5;82;8;10;0.91;0.04;0.71;0.07;0.09;144;26;33;85;1.24;0.22;0.29;0.73;78;8;42;26;2;0.67;0.07;0.36;0.22;0.02;0;0;0;0;0;0;0;0;0;0;0;0;"Game Miami";Game
"Khalid Moore";1;Guards;29932;21;3.656;0.024;1.107;1.199;1.008;0.318;0;0.031;0;0.009;0.01;0.009;0.003;0;12;Forward;65;16.09;1.86;7103;6;490;3164;813;97;2533;6444;260.35;2.2;131.16;1.11;148.86;1.26;2.55;0.02;13.06;1.228;1.111;0.487;0.829;269.62;288.08;159.9;171.71;8.91;692;5455;595;360;1.34;542.92;4.59;889.31;7.51;1.833;872;983.97;8.31;421.23;3.56;331.16;2.8;7.64;0.06;-14.18;1743.99;14.73;0.679;0.006;0.603;0.005;281;41024.79;346.55;434.81;3.67;19.32;0;0;2286.91;0;0;7896.21;229;5268;1436;169;337.81;37.66;1.61;572.27;4.83;10.9;1293.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;191;82;43;52;14;1.61;0.69;0.36;0.44;0.12;44;20;24;0.37;0.17;0.2;181;1.53;169;46;62;52;9;1.43;0.39;0.52;0.44;0.08;245;74;46;105;20;2.07;0.63;0.39;0.89;0.17;112;37;22;53;0.95;0.31;0.19;0.45;174;14;140;10;10;1.47;0.12;1.18;0.08;0.08;137;45;22;70;1.16;0.38;0.19;0.59;99;22;31;38;8;0.84;0.19;0.26;0.32;0.07;0;0;0;0;0;0;0;0;0;0;0;0;"Game Miami";Game
"Kyle Sturdivant";1;Guards;64242;14;2.537;0.01;0.513;1.086;0.814;0.114;0;0.021;0;0.004;0.009;0.007;0.001;0;1;Guard;61;15.09;1.29;7109;3;245;2523;664;36;3638;5251;217.54;1.84;94.17;0.79;92.91;0.78;3.27;0.03;12.43;0.651;0.952;0.47;0.463;162.78;223.97;147.56;92.04;8;429;5939;532;208;0.94;407.89;3.44;626.36;5.29;0.938;495;764.8;6.46;273.95;2.31;240.61;2.03;18.55;0.16;-13.91;1297.91;10.96;0.283;0.002;0.305;0.003;167;34901.39;294.59;390.57;3.3;14.4;0;0;1705.8;0;0;6720.05;118;5789;1116;86;217.58;33.84;1.1;374.64;3.16;7.2;850.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;137;50;40;38;9;1.16;0.42;0.34;0.32;0.08;41;20;21;0.35;0.17;0.18;132;1.11;123;40;40;35;8;1.04;0.34;0.34;0.3;0.07;215;64;44;97;10;1.81;0.54;0.37;0.82;0.08;42;16;8;18;0.35;0.14;0.07;0.15;200;2;189;7;2;1.69;0.02;1.6;0.06;0.02;87;17;26;44;0.73;0.14;0.22;0.37;49;8;13;21;7;0.41;0.07;0.11;0.18;0.06;0;0;0;0;0;0;0;0;0;0;0;0;"Game Miami";Game
"Mike Devoe";1;Guards;29933;13;2.968;0.006;0.577;1.225;1.059;0.101;0;0.025;0;0.005;0.01;0.009;0.001;0;0;Guard;62;15.45;1.5;7122;2;269;2995;907;33;2917;5882;257.44;2.17;98.8;0.83;72.73;0.61;1.09;0.01;11.85;0.667;1.312;0.534;0.455;159.64;297.19;163.28;91.77;18.48;417;5899;604;203;1.07;430.06;3.62;711.89;6;0.966;495;881.74;7.43;279.48;2.35;182.32;1.54;9.82;0.08;-12.67;1353.36;11.4;0.278;0.002;0.236;0.002;123;23764.91;200.2;274.29;2.31;15.02;0;0;1783.41;0;0;5685.26;139;5373;1540;71;242.78;29.53;1.26;412.2;3.47;8.1;964.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;115;31;43;39;2;0.97;0.26;0.36;0.33;0.02;35;16;19;0.29;0.13;0.16;142;1.2;114;25;43;42;4;0.96;0.21;0.36;0.35;0.03;187;56;43;79;9;1.58;0.47;0.36;0.67;0.08;46;5;21;20;0.39;0.04;0.18;0.17;112;2;97;9;4;0.94;0.02;0.82;0.08;0.03;110;20;35;55;0.93;0.17;0.29;0.46;43;10;16;15;2;0.36;0.08;0.13;0.13;0.02;0;0;0;0;0;0;0;0;0;0;0;0;"Game Miami";Game
